FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES
28493 	CLAM IN BRINE 	CLAM IN BRINE 	A0267 B1331 C0173 E0150 F0001 G0001 H0367 J0001 K0018 M0001 N0001 P0024
28494 	CLAM IN SAUCE 	CLAM IN SAUCE 	A0267 B1331 C0173 E0150 F0001 G0001 H0001 J0001 K0034 M0001 N0001 P0024
28495 	CLAM, CANNED IN SOY SAUCE 	CLAM, CANNED IN SOY SAUCE 	A0267 B1331 C0173 E0150 F0014 G0001 H0001 J0001 K0034 M0194 N0001 P0024
28496 	CLAM CURRY IN SOY SAUCE 	CLAM CURRY IN SOY SAUCE 	A0267 B1331 C0103 E0001 F0001 G0001 H0151 J0001 K0034 M0001 N0001 P0024
28497 	CLAM, MINCED 	CLAM, MINCED 	A0267 B1331 C0173 E0100 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28498 	CLAM CHOWDER 	CLAM CHOWDER 	A0198 B0001 C0001 E0130 F0014 G0001 H0227 H0212 H0153 J0001 K0001 M0001 N0001 P0024
28499 	CLAM, ROUND 	CLAM, ROUND 	A0267 B1331 C0173 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28500 	CLAM SAMBAL 	CLAM SAMBAL 	A0267 B1331 C0173 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28501 	CLAM, SEASONED 	CLAM, SEASONED 	A0267 B1331 C0173 E0150 F0001 G0001 H0151 J0001 K0001 M0001 N0001 P0024
28502 	CLAM, SEASONED, CANNED 	CLAM, SEASONED, CANNED 	A0267 B1331 C0173 E0150 F0014 G0001 H0151 J0123 K0001 M0194 N0001 P0024
28503 	CLAM IN BRINE, CANNED 	CLAM IN BRINE, CANNED 	A0267 B1331 C0173 E0150 F0014 G0001 H0367 J0123 K0018 M0194 N0001 P0024
28504 	CLAM IN SOY SAUCE 	CLAM IN SOY SAUCE 	A0267 B1331 C0173 E0150 F0001 G0001 H0001 J0001 K0034 M0001 N0001 P0024
28505 	CLAM IN SAUCE, CANNED 	CLAM IN SAUCE, CANNED 	A0267 B1331 C0173 E0150 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
28506 	CLAM COCKTAIL 	CLAM COCKTAIL 	A0267 B1331 C0173 E0150 F0001 G0001 H0212 J0001 K0037 M0001 N0001 P0024
28570 	CUTTLEFISH TENTACLES 	CUTTLEFISH TENTACLES 	A0267 B1644 C0164 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28571 	CUTTLEFISH, FROZEN 	CUTTLEFISH, FROZEN 	A0267 B1644 C0173 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
28572 	CUTTLEFISH, FRESH 	CUTTLEFISH, FRESH 	A0267 B1644 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28573 	CUTTLEFISH FILLET 	CUTTLEFISH FILLET 	A0267 B1644 C0175 E0152 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28574 	CUTTLEFISH, CANNED 	CUTTLEFISH, CANNED 	A0267 B1644 C0103 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
28575 	CUTTLEFISH, DRIED 	CUTTLEFISH, DRIED 	A0267 B1644 C0103 E0151 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
28576 	CUTTLEFISH FILLET, FROZEN 	CUTTLEFISH FILLET, FROZEN 	A0267 B1644 C0175 E0152 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
28577 	CUTTLEFISH, FROZEN, DRIED 	CUTTLEFISH, FROZEN, DRIED 	A0267 B1644 C0127 E0151 F0001 G0001 H0138 J0116 J0136 K0001 M0001 N0001 P0024
28578 	CUTTLEFISH, PREPARED 	CUTTLEFISH, PREPARED 	A0267 B1644 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28578A 	CUTTLEFISH FILLETS 	CUTTLEFISH FILLETS 	A0267 B1644 C0103 E0152 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28579 	CUTTLEFISH SALAD, DRIED 	CUTTLEFISH SALAD, DRIED 	A0208 B1644 C0103 E0151 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
28579A 	CUTTLEFISH, KING, DRIED 	CUTTLEFISH, KING, DRIED 	A0267 B1644 C0175 E0151 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024
28580 	CUTTLEFISH HEADS 	CUTTLEFISH HEADS 	A0267 B1644 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28581 	CUTTLEFISH CAKE, DRIED 	CUTTLEFISH CAKE, DRIED 	A0267 B1644 C0175 E0147 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
28582 	CUTTLEFISH, SHREDDED 	CUTTLEFISH, SHREDDED 	A0267 B1644 C0175 E0100 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28583 	CUTTLEFISH, SEASONED 	CUTTLEFISH, SEASONED 	A0267 B1644 C0175 E0150 F0001 G0001 H0151 J0001 K0001 M0001 N0001 P0024
28584 	CUTTLEFISH, CURRIED, CANNED 	CUTTLEFISH, CURRIED, CANNED 	A0267 B1644 C0175 E0151 F0014 G0001 H0151 J0123 K0001 M0194 N0001 P0024
28585 	CUTTLEFISH, CURRIED 	CUTTLEFISH, CURRIED 	A0267 B1644 C0175 E0150 F0001 G0001 H0151 J0001 K0001 M0001 N0001 P0024
28586 	CUTTLEFISH, CRISPY, ROLLED 	CUTTLEFISH, CRISPY, ROLLED 	A0267 B1644 C0175 E0147 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28587 	CUTTLEFISH BALLS 	CUTTLEFISH BALLS 	A0267 B1644 C0125 E0147 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28588 	CUTTLEFISH BALLS, FROZEN 	CUTTLEFISH BALLS, FROZEN 	A0267 B1644 C0125 E0147 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
28589 	CUTTLEFISH CRACKERS 	CUTTLEFISH CRACKERS 	A0267 B1644 C0125 E0147 F0014 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28590 	SQUID, COMMON, FRESH, WHOLE 	SQUID, COMMON, FRESH, WHOLE 	A0267 B1205 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28592 	SQUID, FRESH 	SQUID, FRESH 	A0267 B1205 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28593 	SQUID, WHOLE, FROZEN 	SQUID, WHOLE, FROZEN 	A0267 B1205 C0173 E0150 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
28594 	SQUID, CANNED 	SQUID, CANNED 	A0267 B1205 C0173 E0150 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
28610 	SQUID, FLYING, FRESH, WHOLE 	SQUID, FLYING, FRESH, WHOLE 	A0267 B1205 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28614 	SQUID, FLYING, CANNED 	SQUID, FLYING, CANNED 	A0267 B1205 C0173 E0150 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
28630 	SQUID, ARROW 	SQUID, ARROW 	A0267 B2683 C0173 E0150 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
28640 	OCTOPUS, COMMON, FRESH, WHOLE 	OCTOPUS, COMMON, FRESH, WHOLE 	A0267 B1514 C0173 E0150 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28641 	OCTOPUS, FROZEN 	OCTOPUS, FROZEN 	A0267 B1514 C0173 E0151 F0001 G0001 H0001 J0136 K0001 M0001 N0001 P0024
28644 	OCTOPUS, CANNED 	OCTOPUS, CANNED 	A0267 B1514 C0173 E0151 F0014 G0001 H0001 J0123 K0001 M0194 N0001 P0024
28670 	SHELLFISH, RAW 	SHELLFISH, RAW 	A0267 B1433 C0127 E0151 F0003 G0003 H0001 J0001 K0001 M0001 N0001 P0024
28671 	SHELLFISH, FROZEN, DRIED 	SHELLFISH, FROZEN, DRIED 	A0267 B1433 C0127 E0151 F0001 G0001 H0138 J0136 J0116 K0001 M0001 N0001 P0024
28700 	BLUBBER-JELLYFISH, DRIED 	BLUBBER-JELLYFISH, DRIED 	A0267 B2408 C0127 E0151 F0003 G0001 H0138 J0116 K0001 M0001 N0001 P0024
28705 	JELLYFISH 	JELLYFISH 	A0267 B2408 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
29080 	BELUGA 	BELUGA 	A0267 B2528 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
30950 	SEA CUCUMBER 	SEA CUCUMBER 	A0267 B2433 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
30950A 	BECHE-DE-MER TREPANG 	BECHE-DE-MER TREPANG 	A0267 B2433 C0127 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
30951 	BECHE-DE-MER, DRIED 	BECHE-DE-MER, DRIED 	A0267 B2433 C0103 E0151 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
30952 	BECHE-DE-MER, SLICED 	BECHE-DE-MER, SLICED 	A0267 B2433 C0103 E0137 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
35000 	LYOPHILIZED FOODS 	LYOPHILIZED FOODS 	A0001 B0001 C0001 E0001 F0001 G0001 H0001 J0130 K0001 M0001 N0001 P0024
35100 	DRIED FOODS 	DRIED FOODS 	A0001 B0001 C0001 E0001 F0001 G0001 H0138 J0116 K0001 M0001 N0001 P0024
36000 	MINERAL WATER 	MINERAL WATER 	A0112 B1288 C0005 E0123 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
40000 	ANIMAL FEED 	ANIMAL FEED 	A0001 B0001 C0001 E0001 F0001 G0001 H0001 J0001 K0003 M0001 N0001 P0015
50000 	TOTAL DIET 	TOTAL DIET 	A0001 B0001 C0001 E0001 F0001 G0001 H0001 J0001 K0001 N0001 P0024
50001 	TOTAL DIET FULLY PREPARED 	TOTAL DIET FULLY PREPARED 	A0001 B0001 C0001 E0001 F0014 G0001 H0001 J0001 K0001 M0001 N0001 P0024
50002 	TOTAL DIET MEAT FISH EGGS 	TOTAL DIET MEAT FISH EGGS 	A0001 B1021 B1134 B1713 C0164 C0194 E0001 F0001 G0001 H0001 J0001 K0003 M0001 N0001 P0024
50003 	TOTAL DIET FRESH FRUITS ETC 	TOTAL DIET FRESH FRUITS ETC 	A0001 B1140 C0167 E0151 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024
50004 	TOTAL DIET CANNED FRUITS ETC 	TOTAL DIET CANNED FRUITS ETC 	A0143 B1140 C0167 E0151 F0014 G0003 H0001 J0123 K0001 M0194 N0001 P0024
50005 	TOTAL DIET CEREALS 	TOTAL DIET CEREALS 	A0001 B1324 C0155 E0001 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
50006 	TOTAL DIET MEAT FISH 	TOTAL DIET MEAT FISH 	A0001 B1021 B1134 C0164 E0001 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
50007 	TOTAL DIET FISH 	TOTAL DIET FISH 	A0001 B1021 C0103 E0001 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
50008 	TOTAL DIET FATS 	TOTAL DIET FATS 	A0001 B0001 C0190 E0001 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
50009 	TOTAL DIET FRUITS PRESERVES 	TOTAL DIET FRUITS PRESERVES 	A0001 B1140 C0167 E0134 F0014 G0003 H0280 J0129 K0003 M0001 N0001 P0024
50010 	TOTAL DIET ROOT VEGETABLES 	TOTAL DIET ROOT VEGETABLES 	A0001 B1018 C0238 E0151 F0001 G0003 H0003 J0001 K0003 M0001 N0001 P0024
50011 	TOTAL DIET GREEN VEGETABLES 	TOTAL DIET GREEN VEGETABLES 	A0001 B1579 C0174 E0151 F0001 G0003 H0001 J0001 K0003 M0001 N0001 P0024
50012 	TOTAL DIET MILK 	TOTAL DIET MILK 	A0001 B0001 C0235 E0130 F0001 G0003 H0001 J0001 K0001 M0001 N0001 P0024
50013 	TOTAL DIET BEVERAGES 	TOTAL DIET BEVERAGES 	A0229 B0001 C0001 E0130 F0001 G0003 H0001 J0001 K0003 M0001 N0001 P0024
50014 	TOTAL DIET FRUITS SUGAR 	TOTAL DIET FRUITS SUGAR 	A0001 B0001 C0001 E0001 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
50015 	TOTAL DIET MEAT 	TOTAL DIET MEAT 	A0001 B1134 C0164 E0151 F0001 G0001 H0001 J0001 K0001 M0001 N0001 P0024
